precision,recall,threshold
0.23262492820218264,0.9926470588235294,0.02907498765147307
0.23275862068965517,0.9926470588235294,0.029146005136379716
0.23289246693502014,0.9926470588235294,0.02931716705635214
0.2330264672036824,0.9926470588235294,0.02948372756543763
0.23316062176165803,0.9926470588235294,0.029592414711117038
0.23329493087557604,0.9926470588235294,0.029603900185455053
0.2334293948126801,0.9926470588235294,0.02968190831268046
0.23356401384083045,0.9926470588235294,0.02973291901682661
0.23369878822850548,0.9926470588235294,0.029813342420401134
0.2338337182448037,0.9926470588235294,0.029915354692192267
0.2339688041594454,0.9926470588235294,0.029928595449034714
0.23410404624277456,0.9926470588235294,0.029944365509806264
0.23423944476576056,0.9926470588235294,0.02997695365168922
0.234375,0.9926470588235294,0.029983868096323345
0.23451071221771858,0.9926470588235294,0.030056167570587867
0.23464658169177288,0.9926470588235294,0.030097879761490576
0.23478260869565218,0.9926470588235294,0.030133011741475747
0.23491879350348027,0.9926470588235294,0.030171593544637897
0.2350551363900174,0.9926470588235294,0.03019162161362719
0.23519163763066203,0.9926470588235294,0.03019675617174999
0.23532829750145265,0.9926470588235294,0.030274254665665228
0.23546511627906977,0.9926470588235294,0.03028033391950921
0.2356020942408377,0.9926470588235294,0.030377323556943486
0.23573923166472643,0.9926470588235294,0.030436267755565617
0.23529411764705882,0.9901960784313726,0.030436779249082866
0.23543123543123542,0.9901960784313726,0.030609240428056673
0.23556851311953353,0.9901960784313726,0.03067729294520738
0.23570595099183198,0.9901960784313726,0.030698809226372772
0.23584354932866317,0.9901960784313726,0.030743418449458243
0.23598130841121495,0.9901960784313726,0.030773594945809595
0.23611922852133255,0.9901960784313726,0.030802079063540166
0.23567251461988303,0.9877450980392157,0.030864552948360463
0.2358104154476302,0.9877450980392157,0.031064130939907304
0.23594847775175645,0.9877450980392157,0.03109718654238014
0.23608670181605154,0.9877450980392157,0.031162909309166084
0.23622508792497068,0.9877450980392157,0.031233876464543047
0.23636363636363636,0.9877450980392157,0.031355578336837255
0.23650234741784038,0.9877450980392157,0.03137572504181727
0.2366412213740458,0.9877450980392157,0.03138035615967796
0.23678025851938894,0.9877450980392157,0.03146186008154376
0.23691945914168136,0.9877450980392157,0.03160478260653118
0.23705882352941177,0.9877450980392157,0.031652748711193036
0.2371983519717481,0.9877450980392157,0.03178265441545077
0.23733804475853945,0.9877450980392157,0.031904391494001004
0.2374779021803182,0.9877450980392157,0.03203919689635388
0.23761792452830188,0.9877450980392157,0.032090431415761816
0.2377581120943953,0.9877450980392157,0.03227875138815527
0.23789846517119245,0.9877450980392157,0.03229540765015498
0.23803898405197874,0.9877450980392157,0.03230004866277932
0.23817966903073287,0.9877450980392157,0.03240548168477429
0.23832052040212892,0.9877450980392157,0.032512824383847776
0.23846153846153847,0.9877450980392157,0.03258491989630856
0.23860272350503256,0.9877450980392157,0.03280924489007066
0.2387440758293839,0.9877450980392157,0.032890484719957445
0.23888559573206877,0.9877450980392157,0.03289898841699065
0.23902728351126928,0.9877450980392157,0.03298850721116191
0.23916913946587537,0.9877450980392157,0.03302440134919024
0.23931116389548693,0.9877450980392157,0.03312412645905017
